Identifier,Price,Price_cat,Month_sold,Year_sold,Sale_type,Type,Area,Size,Street_front,Plot_shape,Incline,SlopeType,Condition,Year_Built,Year_Renov,Water,Tarred_road,Culdesac,Corner,Roof_Type,Bathrooms,Bedrooms,KitchenCondition,Braais_Fireplaces,Garages,Driveway,Pool,BusyStreet,NearRail,NearGreen
407437355,1493000,Average,5,2018,Normal,Estate,Residential,411,,Regular,Flat,Gentle,6,2004,2004,1,Yes,0,0,Traditional,2,1,0,1,2,Paved,Yes,0,0,0
407437360,1410000,Average,5,2018,Normal,Estate,Residential,411,,Regular,Flat,Gentle,6,2004,2004,1,Yes,0,0,Traditional,2,1,0,1,2,Paved,Yes,0,0,0
407437375,1490000,Average,1,2018,Normal,Estate,Residential,412,,Regular,Flat,Gentle,6,2004,2004,1,Yes,0,0,Traditional,2,1,0,1,2,Paved,Yes,0,0,0
407437380,1445000,Average,6,2018,Normal,Estate,Residential,412,,Regular,Flat,Gentle,6,2004,2004,1,Yes,0,0,Traditional,2,1,0,1,2,Paved,Yes,0,0,0
408114375,850000,Low,5,2018,Normal,Single storey,Residential,815,20,Regular,Flat,Gentle,6,1910,1950,1,Yes,0,0,Traditional,1,2,0,0,0,,Yes,1,0,0
408114385,1459000,Average,9,2018,Normal,Duplex,Residential,815,20,Regular,Flat,Gentle,6,1900,2003,1,Yes,0,0,Traditional,5,4,0,0,0,,Yes,1,0,0
408114485,1230000,Low,4,2018,Other,Single storey,Residential,913,23,Regular,Flat,Gentle,5,1966,1966,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,Yes,0,0,0
408114605,1475000,Average,6,2018,Normal,Single storey,Residential,923,23,Regular,Flat,Gentle,6,1965,1965,1,Yes,0,0,Traditional,2.5,3,0,0,1,Paved,Yes,0,0,0
408115605,1650000,Average,4,2018,Other,Double storey,Residential,1124,20,Regular,Flat,Gentle,5,1976,1976,1,Yes,0,0,Traditional,1.5,3,0,0,2,Paved,Yes,0,0,0
408115625,1350000,Average,5,2018,Normal,Single storey,Residential,604,20,Regular,Flat,Gentle,6,1976,1976,1,Yes,0,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
408139465,1080000,Low,7,2018,Normal,Single storey,Residential,1292,19,Regular,Flat,Gentle,6,1940,1969,1,Yes,0,0,Traditional,2,3,0,1,0,Paved,Yes,0,0,0
408140395,1375000,Average,4,2018,Normal,Double storey,Residential,930,27,Regular,Flat,Gentle,5,1972,1972,1,Yes,0,0,Traditional,3,3,0,0,2,Paved,Yes,0,0,0
408140455,1654000,Average,7,2018,Normal,Double storey,Residential,644,18,Regular,Flat,Gentle,6,2003,2004,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
408163385,1470000,Average,11,2018,Normal,Double storey,Residential,895,,Irregular,Flat,Gentle,6,1977,1977,1,Yes,1,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
408164455,1605000,Average,2,2018,Normal,Double storey,Residential,669,22,Regular,Flat,Gentle,7,1976,2001,1,Yes,0,0,Traditional,1.5,3,0,1,2,Paved,No,0,0,0
408164615,1760000,Average,6,2018,Normal,Single storey,Residential,653,18,Regular,Flat,Gentle,5,2005,2005,1,Yes,0,0,Traditional,2.5,2,0,0,2,Paved,Yes,0,0,0
408166425,2847000,High,7,2018,Normal,Single storey,Residential,4367,37,Irregular,Flat,Gentle,6,1959,1996,1,Yes,0,0,Traditional,3.5,5,1,2,2,Paved,Yes,0,0,0
408166580,1600000,Average,1,2018,Other,Double storey,Residential,5935,95,Irregular,Down,Gentle,8,2008,2008,1,Yes,0,1,Traditional,4.5,3,1,3,2,Paved,Yes,1,0,0
408198385,1480000,Average,6,2018,Normal,Estate,Residential,341,11,Regular,Flat,Gentle,6,2005,2005,1,Yes,0,0,Traditional,2,2,0,0,2,Paved,Yes,0,0,0
408213445,820000,Low,6,2018,Other,Duplex,Residential,561,20,Regular,Flat,Gentle,5,1955,1955,1,Yes,0,0,Traditional,2,2,-1,0,0,,No,0,0,0
408213455,820000,Low,6,2018,Other,Duplex,Residential,559,20,Regular,Flat,Gentle,5,1955,1955,1,Yes,0,1,Traditional,2,2,0,0,0,,No,0,0,0
408213465,1180000,Low,9,2018,Normal,Duplex,Residential,1125,28,Regular,Flat,Gentle,4,1955,1955,1,Yes,0,0,Traditional,2,4,-1,0,0,Paved,No,0,0,0
408216505,825000,Low,7,2018,Normal,Duplex,Residential,636,23,Regular,Flat,Gentle,5,1955,1955,1,Yes,0,0,Traditional,2,2,0,0,0,,No,0,0,0
408237515,919000,Low,5,2018,Normal,Duplex,Residential,644,17,Regular,Flat,Gentle,5,1955,1955,1,Yes,0,0,Traditional,2,2,0,0,0,Paved,Yes,0,0,0
408238465,1200000,Low,1,2018,Other,Single storey,Residential,1132,18,Regular,Flat,Gentle,6,1938,2007,1,Yes,0,0,Traditional,1.5,2,1,0,0,,Yes,0,0,0
408262385,960000,Low,4,2018,Normal,Single storey,Residential,748,17,Regular,Flat,Gentle,7,1947,1993,1,Yes,0,0,Traditional,1.5,4,0,0,0,Paved,No,0,0,0
408262435,990000,Low,5,2018,Normal,Single storey,Residential,884,21,Regular,Down,Moderate,5,1953,1953,1,Yes,0,0,Traditional,1,2,0,0,1,Paved,Yes,0,0,0
408287475,1305000,Average,5,2018,Normal,Single storey,Residential,1093,21,Regular,Flat,Gentle,6,1946,1995,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,No,0,0,0
408287525,1350000,Average,5,2018,Normal,Single storey,Residential,759,18,Regular,Flat,Gentle,5,1954,1972,1,Yes,0,0,Traditional,2,4,0,0,1,Paved,Yes,0,0,0
408287625,1355000,Average,4,2018,Normal,Single storey,Residential,1530,18,Irregular,Flat,Gentle,6,1955,1955,1,Yes,0,0,Traditional,1.5,3,0,0,1,Paved,Yes,0,0,0
408288485,1000000,Low,11,2018,Other,Double storey,Residential,715,19,Regular,Down,Moderate,5,1954,1954,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,No,0,0,0
409112495,1080000,Low,6,2018,Normal,Single storey,Residential,478,20,Regular,Flat,Gentle,6,1923,2008,1,Yes,0,0,Traditional,1.5,3,0,0,1,,Yes,0,0,0
409112515,980000,Low,4,2018,Normal,Single storey,Residential,521,20,Regular,Flat,Gentle,6,1925,1950,1,Yes,0,0,Traditional,2,2,0,0,0,Paved,Yes,0,0,0
409113405,670000,Low,9,2018,Normal,Single storey,Residential,766,14,Regular,Flat,Gentle,3,1914,1950,1,Yes,0,0,Traditional,2,2,0,0,0,,Yes,0,0,0
409113525,1359000,Average,3,2018,Normal,Duplex,Residential,528,17,Regular,Down,Gentle,6,1912,2000,1,Yes,0,0,Traditional,3,6,-1,0,0,,Yes,0,0,0
409143515,1400000,Average,3,2018,Normal,Double storey,Residential,1129,,Irregular,Flat,Gentle,7,1925,1950,1,Yes,0,0,Traditional,2,4,-1,0,1,,Yes,0,0,0
409187395,1795000,Average,7,2018,Normal,Double storey,Residential,780,18,Regular,Down,Moderate,7,1939,1997,1,Yes,0,0,Traditional,2.5,4,0,1,1,Paved,Yes,0,0,0
409187445,1365000,Average,6,2018,Normal,Single storey,Residential,780,18,Regular,Down,Gentle,6,1925,1950,1,Yes,0,0,Traditional,2,4,0,1,2,Paved,Yes,0,0,0
409189465,1680000,Average,4,2018,Normal,Single storey,Residential,677,18,Regular,Flat,Gentle,8,1921,1950,1,Yes,0,1,Traditional,2,2,0,1,1,Paved,Yes,0,0,0
409213455,1300000,Average,11,2018,Other,Double storey,Residential,792,17,Regular,Down,Gentle,6,1911,1950,1,Yes,0,0,Traditional,1.5,4,0,0,0,,Yes,0,0,0
409262385,1890000,Average,5,2018,Normal,Double storey,Residential,914,16,Regular,Flat,Gentle,6,1921,1998,1,Yes,0,0,Traditional,3.5,4,0,0,2,Paved,Yes,1,0,0
409262575,1619000,Average,7,2018,Other,Duplex,Residential,725,20,Regular,Flat,Gentle,7,1930,1950,1,Yes,0,0,Traditional,5,4,0,2,2,Paved,Yes,0,0,0
409263425,1450000,Average,7,2018,Normal,Double storey,Residential,833,20,Regular,Down,Gentle,6,1926,1950,1,Yes,0,0,Traditional,2,2,0,1,1,,Yes,0,0,0
409263435,1910000,Average,9,2018,Normal,Double storey,Residential,1071,24,Irregular,Down,Moderate,7,1922,1994,1,Yes,0,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
409264455,1770000,Average,3,2018,Normal,Double storey,Residential,1447,19,Regular,Flat,Gentle,7,1915,1976,1,Yes,0,0,Traditional,2,4,0,0,1,Paved,Yes,0,0,0
409264565,1475000,Average,1,2018,Normal,Single storey,Residential,1446,19,Regular,Flat,Gentle,6,1914,1995,1,Yes,0,0,Traditional,1,3,0,0,2,Paved,Yes,0,0,0
409265535,910000,Low,4,2018,Normal,Single storey,Residential,585,16,Regular,Down,Gentle,6,1930,1950,1,Yes,0,0,Traditional,1,2,0,0,1,Paved,Yes,0,0,0
409266395,2310000,High,6,2018,Normal,Double storey,Residential,707,16,Regular,Flat,Gentle,9,1925,1997,1,Yes,0,1,Traditional,3,3,0,1,1,,Yes,0,0,0
409268405,1150000,Low,3,2018,Normal,Single storey,Residential,974,16,Regular,Flat,Gentle,6,1936,1950,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,No,0,0,0
409287385,1380000,Average,6,2018,Normal,Double storey,Residential,897,,Irregular,Up,Gentle,5,1923,1950,1,Yes,0,1,Traditional,1,4,0,1,2,Paved,Yes,0,0,0
409287395,1490000,Average,2,2018,Normal,Double storey,Residential,669,18,Regular,Up,Moderate,7,1931,2000,1,Yes,0,0,Traditional,1.5,3,0,1,1,,Yes,0,0,0
409288515,1887000,Average,8,2018,Normal,Double storey,Residential,1114,23,Irregular,Up,Moderate,7,1934,1995,1,Yes,0,0,Traditional,1.5,3,0,1,1,Paved,No,0,0,0
409289385,1980000,Average,7,2018,Normal,Single storey,Residential,1087,,Irregular,Up,Moderate,6,1937,1995,1,Yes,0,0,Traditional,2,4,0,1,1,Paved,Yes,0,0,0
409289415,1100000,Low,3,2018,Normal,Single storey,Residential,860,,Irregular,Up,Gentle,5,1938,1950,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,Yes,1,0,0
409293375,1040000,Low,5,2018,Normal,Single storey,Residential,725,24,Irregular,Flat,Gentle,6,1951,1951,1,Yes,0,1,Traditional,1.5,2,0,1,1,Paved,Yes,1,0,0
409293455,2570760,High,6,2018,Other,Double storey,Residential,898,30,Irregular,Up,Moderate,7,1935,1950,1,Yes,0,0,Traditional,1.5,4,0,2,2,Paved,Yes,0,0,0
409294375,3810000,High,5,2018,Normal,Single storey,Residential,1310,,Irregular,Flat,Moderate,9,1935,1997,1,Yes,0,0,Traditional,3.5,4,0,2,3,Paved,Yes,0,0,0
409437355,3115000,High,5,2018,Normal,Single storey,Residential,1455,,Irregular,Flat,Gentle,8,1939,2006,1,Yes,0,1,Traditional,2,3,0,2,2,Paved,Yes,0,0,0
409437430,2634000,High,4,2018,Normal,Single storey,Residential,1151,21,Regular,Down,Gentle,8,1950,2000,1,Yes,0,0,Traditional,3.5,3,0,2,2,Paved,Yes,0,0,0
409440515,2365000,High,4,2018,Normal,Single storey,Residential,2422,17,Irregular,Flat,Gentle,5,1956,1956,1,Yes,1,0,Traditional,2.5,3,0,2,2,Paved,Yes,0,0,0
409440535,2240000,High,11,2018,Normal,Single storey,Residential,1373,,Irregular,Down,Gentle,7,1954,2006,1,Yes,1,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,1
409463365,1165000,Low,12,2018,Normal,Estate,Residential,175,7,Regular,Flat,Gentle,6,1980,1980,1,Yes,1,0,Traditional,1,2,0,1,2,Paved,Yes,0,0,0
409463495,1510000,Average,7,2018,Normal,Estate,Residential,181,7,Regular,Flat,Gentle,6,1980,1980,1,Yes,0,0,Traditional,3.5,3,0,1,2,Paved,Yes,0,0,0
410212425,1260000,Low,7,2018,Normal,Single storey,Residential,650,15,Regular,Flat,Gentle,7,1926,1998,1,Yes,0,0,Traditional,2,2,0,0,1,,Yes,0,0,0
410213475,1200000,Low,7,2018,Normal,Single storey,Residential,557,18,Regular,Flat,Gentle,7,1940,2006,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,No,0,0,0
410214395,550000,Low,1,2018,Normal,Single storey,Residential,338,12,Regular,Flat,Gentle,4,1922,1950,1,Yes,0,0,Traditional,1,2,0,0,0,,Yes,0,0,0
410214445,1205000,Low,6,2018,Normal,Single storey,Residential,547,,Regular,Flat,Gentle,7,1930,2007,1,Yes,0,1,Traditional,1,2,0,0,1,Paved,Yes,0,0,0
410215365,1205000,Low,2,2018,Normal,Single storey,Residential,641,22,Regular,Flat,Gentle,6,1940,1955,1,Yes,0,0,Traditional,1,2,0,1,1,Paved,Yes,0,0,0
410215435,1190000,Low,7,2018,Normal,Single storey,Residential,758,18,Regular,Flat,Gentle,6,1930,1950,1,Yes,0,0,Traditional,1,4,0,0,0,Paved,Yes,0,0,0
410217355,1260000,Low,7,2018,Normal,Double storey,Residential,557,23,Regular,Flat,Gentle,5,1967,1967,1,Yes,0,0,Traditional,1.5,3,0,1,1,Paved,Yes,0,0,0
410218455,995000,Low,5,2018,Normal,Single storey,Residential,687,18,Regular,Flat,Gentle,6,1930,1995,1,Yes,0,0,Traditional,1,2,0,0,1,Paved,Yes,0,0,0
410238385,1655000,Average,1,2018,Normal,Single storey,Residential,836,23,Regular,Flat,Gentle,5,1958,1958,1,Yes,0,0,Traditional,2,4,0,0,1,Paved,No,0,0,0
410263395,131000,Low,2,2018,Other,Single storey,Agricultural,1355,24,Regular,Down,Moderate,3,1952,1952,1,Yes,0,0,Traditional,1,2,-1,0,2,,No,0,0,0
411114435,890000,Low,7,2018,Normal,Double storey,Commercial,491,18,Regular,Flat,Gentle,6,1895,1950,1,Yes,0,1,Traditional,1,2,0,0,1,Paved,Yes,1,0,0
411114515,400000,Low,7,2018,Normal,Double storey,Commercial,790,15,Regular,Flat,Gentle,4,1920,1950,1,Yes,0,0,Traditional,1,3,0,0,1,,Yes,1,0,0
411114525,809000,Low,5,2018,Normal,Single storey,Commercial,478,16,Regular,Flat,Gentle,6,1910,2000,1,Yes,0,1,Traditional,1,2,0,0,1,,No,1,0,0
411238355,810000,Low,8,2018,Normal,Single storey,Commercial,1672,37,Regular,Down,Gentle,4,1935,1950,1,No,0,0,Traditional,1,2,0,0,3,Paved,Yes,0,0,0
411238375,650000,Low,6,2018,Normal,Double storey,Commercial,836,18,Regular,Down,Gentle,5,1920,1950,1,No,0,0,Traditional,1.5,3,-1,0,1,,Yes,0,0,0
411382755,3925000,High,11,2018,Other,Estate,Residential,519,20,Irregular,Up,Moderate,7,2008,2008,1,Yes,0,0,Traditional,3.5,2,0,1,2,Paved,Yes,0,0,0
411382835,2944640,High,8,2018,Other,Estate,Residential,357,13,Irregular,Up,Moderate,7,2007,2008,1,Yes,0,0,Traditional,3.5,2,1,1,2,Paved,Yes,0,0,0
411382865,2500000,High,7,2018,Normal,Estate,Residential,354,13,Irregular,Up,Moderate,6,2004,2005,1,Yes,0,0,Traditional,3.5,2,1,1,2,Paved,Yes,0,0,0
411382885,2750000,High,1,2018,Normal,Estate,Residential,357,13,Irregular,Up,Moderate,7,2004,2005,1,Yes,0,0,Traditional,3.5,2,0,1,2,Paved,Yes,0,0,0
414465390,3000000,High,9,2018,Normal,Single storey,Residential,2205,,Irregular,Flat,Gentle,6,1996,1997,1,Yes,0,0,Traditional,4,3,0,0,3,Paved,Yes,0,0,0
414477405,2710000,High,7,2018,Normal,Single storey,Residential,1232,,Irregular,Flat,Gentle,7,2002,2002,1,Yes,1,0,Traditional,3,3,0,2,3,Paved,Yes,0,0,0
414479395,2130000,High,9,2018,Normal,Double storey,Residential,1027,,Regular,Flat,Gentle,6,1996,1997,1,Yes,0,0,Traditional,2.5,3,0,1,3,Paved,Yes,0,0,0
414487365,1710000,Average,7,2018,Normal,Double storey,Residential,918,23,Regular,Flat,Gentle,6,1977,1977,1,Yes,0,0,Traditional,2,3,0,1,1,Paved,Yes,0,0,0
414488355,1715000,Average,2,2018,Normal,Single storey,Residential,941,23,Regular,Flat,Gentle,6,1977,1977,1,Yes,0,0,Traditional,2.5,3,0,2,2,Paved,Yes,0,0,0
414488425,1000000,Low,11,2018,Other,Duplex,Residential,953,23,Regular,Flat,Gentle,5,1976,1976,1,Yes,0,0,Traditional,3,4,0,0,2,Paved,No,0,0,0
414488795,2285000,High,7,2018,Normal,Single storey,Residential,928,23,Regular,Flat,Gentle,5,1991,1991,1,Yes,0,0,Traditional,3,3,0,1,2,Paved,Yes,0,0,0
416137770,2289500,High,8,2018,Normal,Duplex,Residential,15297,,Irregular,Up,Severe,6,1965,1965,1,No,0,1,Traditional,4,3,0,2,2,Paved,Yes,0,0,0
416238375,2415000,High,7,2018,Normal,Estate,Residential,379,13,Irregular,Flat,Gentle,7,1986,1986,1,Yes,0,0,Traditional,3,2,0,1,2,Paved,Yes,0,0,0
416337425,2870000,High,5,2018,Other,Single storey,Residential,1440,,Irregular,Flat,Gentle,7,1976,1976,1,Yes,0,1,Traditional,3,2,0,1,2,Paved,Yes,0,0,0
416392405,2940000,High,4,2018,Normal,Single storey,Residential,1074,23,Irregular,Up,Gentle,7,2006,2007,1,Yes,0,0,Traditional,3,3,0,0,3,Paved,Yes,0,0,0
416394465,2930770,High,4,2018,Other,Single storey,Residential,884,22,Irregular,Up,Gentle,7,2007,2008,1,Yes,0,0,Traditional,3,3,0,1,3,Paved,Yes,0,0,0
416396445,2649660,High,1,2018,Other,Double storey,Residential,1194,33,Irregular,Up,Gentle,7,2007,2007,1,Yes,0,1,Traditional,3.5,3,0,1,2,Paved,Yes,0,0,0
416398385,1725000,Average,4,2018,Normal,Double storey,Residential,911,22,Regular,Flat,Gentle,5,2006,2007,1,Yes,0,0,Traditional,2.5,3,0,0,2,Paved,Yes,0,0,0
416398425,1675000,Average,5,2018,Normal,Double storey,Residential,904,22,Regular,Flat,Gentle,5,2006,2007,1,Yes,0,0,Traditional,2.5,3,0,0,2,Paved,Yes,0,0,0
416398525,2186890,High,10,2018,Other,Double storey,Residential,1116,25,Irregular,Up,Gentle,6,2008,2008,1,Yes,0,1,Traditional,2.5,3,0,0,3,Paved,Yes,0,0,0
416414360,1500000,Average,7,2018,Normal,Single storey,Residential,1198,23,Irregular,Flat,Gentle,6,1989,1989,1,Yes,0,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
416414460,1840000,Average,11,2018,Normal,Single storey,Residential,1153,14,Irregular,Flat,Gentle,6,1986,1986,1,Yes,0,0,Traditional,3,3,0,1,2,Paved,Yes,0,0,0
416414560,1800000,Average,3,2018,Normal,Single storey,Residential,1697,28,Regular,Flat,Gentle,6,1986,1986,1,Yes,0,1,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
416415575,1750000,Average,8,2018,Other,Double storey,Residential,948,26,Regular,Flat,Gentle,6,1988,1989,1,Yes,0,0,Traditional,3,3,0,1,2,Paved,Yes,0,0,0
416467465,2325000,High,6,2018,Normal,Single storey,Residential,1041,25,Irregular,Flat,Gentle,7,2003,2003,1,Yes,0,0,Traditional,3,3,0,1,2,Paved,Yes,0,0,0
416472405,1950000,Average,12,2018,Normal,Single storey,Residential,735,,Irregular,Flat,Gentle,6,1999,2000,1,Yes,0,0,Traditional,3,3,0,0,2,Paved,Yes,0,0,0
416489365,3050000,High,8,2018,Normal,Double storey,Residential,1137,26,Regular,Flat,Gentle,7,2003,2003,1,Yes,0,0,Traditional,3.5,4,0,2,3,Paved,Yes,0,0,0
421138375,2987510,High,1,2018,Normal,Single storey,Residential,1064,24,Irregular,Up,Gentle,7,2007,2007,1,Yes,0,0,Traditional,3,3,0,1,2,Paved,Yes,0,0,0
421213405,3700000,High,6,2018,Normal,Single storey,Residential,1063,26,Irregular,Flat,Gentle,7,2005,2006,1,Yes,0,0,Traditional,3.5,3,0,1,3,Paved,Yes,0,0,0
423214350,2092000,Average,11,2018,Other,Duplex,Residential,831,30,Irregular,Flat,Gentle,6,1997,1998,1,Yes,0,1,Traditional,4,2,0,0,4,Paved,No,0,0,0
423214360,2063000,Average,11,2018,Other,Duplex,Residential,656,24,Regular,Flat,Gentle,6,1997,1998,1,Yes,0,0,Traditional,4,2,0,0,4,Paved,No,0,0,0
423214482,1460000,Average,2,2018,Other,Single storey,Residential,862,23,Regular,Flat,Gentle,5,2007,2008,1,Yes,0,0,Traditional,1,2,0,0,0,Paved,Yes,1,0,0
423215485,1605000,Average,4,2018,Normal,Estate,Residential,418,10,Regular,Flat,Gentle,6,1997,1997,1,Yes,0,0,Traditional,3,2,0,0,2,Paved,Yes,0,0,0
423216385,1730000,Average,11,2018,Normal,Double storey,Residential,1313,46,Regular,Flat,Gentle,5,1964,1964,1,Yes,0,1,Traditional,2,3,0,0,3,Paved,Yes,0,0,0
423237425,1240000,Low,6,2018,Normal,Estate,Residential,392,,Regular,Flat,Gentle,6,1975,1975,1,Yes,0,0,Traditional,1,3,0,0,2,Paved,Yes,0,0,0
423237495,1150000,Low,6,2018,Normal,Estate,Residential,248,,Regular,Flat,Gentle,6,1976,1976,1,Yes,0,0,Traditional,1.5,3,0,1,1,Paved,Yes,0,0,0
423237545,1295000,Low,5,2018,Normal,Estate,Residential,248,12,Regular,Flat,Gentle,6,1976,1976,1,Yes,0,0,Traditional,2,4,0,1,1,Paved,Yes,0,0,0
423237655,1050000,Low,6,2018,Normal,Estate,Residential,183,6,Regular,Flat,Gentle,6,1973,2006,1,Yes,0,0,Traditional,2,2,0,0,1,Paved,Yes,0,0,0
423237715,949000,Low,7,2018,Normal,Estate,Residential,148,6,Regular,Flat,Gentle,5,1973,1973,1,Yes,0,0,Traditional,2,1,0,1,1,Paved,Yes,0,0,0
423239375,1525000,Average,2,2018,Normal,Single storey,Residential,1670,,Irregular,Flat,Gentle,6,1968,1968,1,Yes,0,1,Traditional,2,3,0,0,1,Paved,Yes,0,0,0
423240425,980000,Low,3,2018,Normal,Estate,Residential,137,6,Regular,Flat,Gentle,8,1970,2007,1,Yes,0,0,Traditional,2.5,3,0,0,0,Paved,Yes,0,0,0
423240765,810000,Low,6,2018,Normal,Estate,Residential,176,6,Regular,Flat,Gentle,6,1972,1972,1,Yes,0,0,Traditional,2,1,0,0,0,Paved,Yes,0,0,0
423262555,1130000,Low,2,2018,Normal,Single storey,Residential,2021,30,Regular,Up,Moderate,5,1954,1954,1,Yes,0,0,Traditional,1,2,0,0,2,,No,1,0,0
423264445,1285000,Low,4,2018,Normal,Single storey,Residential,603,18,Regular,Flat,Gentle,6,1983,1983,1,Yes,0,0,Traditional,1.5,2,0,0,1,Paved,Yes,0,0,0
423287435,1195000,Low,10,2018,Normal,Single storey,Residential,646,11,Irregular,Flat,Gentle,5,1984,1985,1,Yes,1,0,Traditional,2,3,0,0,1,Paved,Yes,0,0,0
423289375,1305000,Average,10,2018,Normal,Single storey,Residential,613,18,Regular,Flat,Gentle,7,1982,2008,1,Yes,0,0,Traditional,1.5,3,0,1,1,Paved,No,0,0,0
423289385,1380000,Average,6,2018,Normal,Single storey,Residential,613,18,Regular,Flat,Gentle,7,1982,2003,1,Yes,0,0,Traditional,2,2,0,0,2,Paved,No,0,0,0
423289425,1345000,Average,7,2018,Normal,Single storey,Residential,613,18,Regular,Flat,Gentle,6,1982,2005,1,Yes,0,0,Traditional,1,3,0,0,1,Paved,No,0,0,0
423412385,1600000,Average,7,2018,Normal,Single storey,Residential,1162,23,Irregular,Flat,Gentle,7,1940,1985,1,Yes,0,0,Traditional,3,4,0,0,1,Paved,Yes,0,0,0
423438355,1375000,Average,4,2018,Normal,Single storey,Residential,1152,23,Regular,Flat,Gentle,6,1984,1984,1,Yes,0,1,Traditional,1,3,0,0,2,Paved,No,0,0,0
424112365,1720000,Average,9,2018,Normal,Double storey,Residential,1029,,Irregular,Flat,Moderate,5,1969,1969,1,Yes,0,0,Traditional,3,4,0,1,2,Paved,Yes,0,0,0
507112455,1030000,Low,1,2018,Normal,Double storey,Industrial,5258,,Irregular,Down,Gentle,3,1900,1950,1,Yes,0,0,Traditional,2,4,0,0,1,,No,0,0,0
26364425,1673000,Average,3,2017,Normal,Single storey,Residential,991,26,Regular,Flat,Gentle,6,1971,1971,1,Yes,0,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
26364435,1670000,Average,4,2017,Normal,Single storey,Residential,987,26,Regular,Flat,Gentle,6,1970,1970,1,Yes,0,0,Flat,2,2,0,1,2,Paved,Yes,0,0,0
26367515,2440000,High,2,2017,Normal,Single storey,Residential,1268,29,Irregular,Flat,Gentle,7,1973,1973,1,Yes,0,0,Traditional,3,3,0,2,2,Paved,Yes,0,0,0
26367535,2680000,High,10,2017,Normal,Single storey,Residential,1474,29,Irregular,Flat,Moderate,7,1970,1970,1,Yes,0,0,Flat,3,4,0,1,2,Paved,Yes,0,0,0
27117485,2250000,High,10,2017,Other,Double storey,Residential,1151,,Irregular,Flat,Gentle,6,2003,2003,1,Yes,0,1,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
27119385,1680000,Average,5,2017,Normal,Double storey,Residential,963,,Irregular,Flat,Gentle,6,1995,1996,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
27122425,1770000,Average,7,2017,Normal,Double storey,Residential,1288,,Irregular,Flat,Gentle,6,1997,1997,1,Yes,0,1,Traditional,2.5,3,0,0,2,Paved,Yes,0,0,0
27122465,1690000,Average,8,2017,Normal,Double storey,Residential,815,17,Irregular,Up,Gentle,6,1997,1997,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
27122475,1615000,Average,3,2017,Normal,Double storey,Residential,824,17,Irregular,Up,Gentle,6,1997,1997,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,No,0,0,0
27138375,2510000,High,8,2017,Normal,Estate,Residential,495,12,Regular,Flat,Gentle,7,2000,2000,1,Yes,0,0,Traditional,3,2,1,0,2,Paved,Yes,0,0,0
27170435,1600000,Average,3,2017,Normal,Double storey,Residential,943,,Irregular,Flat,Gentle,6,1994,1994,1,Yes,1,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
27173435,1800000,Average,4,2017,Other,Double storey,Residential,802,,Irregular,Flat,Gentle,6,1999,2000,1,Yes,0,0,Traditional,3.5,3,0,1,2,Paved,Yes,0,0,0
27174425,1787500,Average,8,2017,Normal,Double storey,Residential,732,19,Regular,Flat,Gentle,6,1996,1996,1,Yes,0,0,Traditional,2.5,3,0,0,2,Paved,Yes,0,0,0
27174435,1760000,Average,6,2017,Normal,Single storey,Residential,732,19,Regular,Flat,Gentle,6,1995,1996,1,Yes,0,0,Traditional,2,3,0,1,2,Paved,Yes,0,0,0
27174485,2040000,Average,8,2017,Normal,Double storey,Residential,697,18,Regular,Flat,Gentle,6,1999,2003,1,Yes,0,0,Traditional,3.5,5,0,1,2,Paved,Yes,0,0,0
27175425,1600000,Average,8,2017,Normal,Single storey,Residential,888,,Irregular,Flat,Gentle,6,1992,1993,1,Yes,0,1,Traditional,2,3,0,0,2,Paved,Yes,0,0,0
27177365,1600000,Average,5,2017,Normal,Double storey,Residential,1002,,Irregular,Flat,Gentle,6,1991,1992,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
27177445,1639000,Average,7,2017,Normal,Double storey,Residential,848,,Irregular,Flat,Gentle,6,1992,1992,1,Yes,0,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
27177515,1680000,Average,7,2017,Normal,Double storey,Residential,711,,Irregular,Flat,Gentle,6,1993,1994,1,Yes,1,0,Traditional,2.5,3,0,1,2,Paved,Yes,0,0,0
